player_id,player_name,player_nickname,country,team__id,season_id
3037,Mousa Sidi Yaya Dembélé,Mousa Dembélé,"{'id': 22, 'name': 'Belgium'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
3037,Mousa Sidi Yaya Dembélé,Mousa Dembélé,"{'id': 22, 'name': 'Belgium'}",782,"{'season_id': 3, 'season_name': '2018'}"
3038,Andy Delort,,"{'id': 4, 'name': 'Algeria'}",140,"{'season_id': 27, 'season_name': '2015/2016'}"
3040,Tomer Hemed,,"{'id': 111, 'name': 'Israel'}",1043,"{'season_id': 23, 'season_name': '2011/2012'}"
3040,Tomer Hemed,,"{'id': 111, 'name': 'Israel'}",1043,"{'season_id': 24, 'season_name': '2012/2013'}"
3040,Tomer Hemed,,"{'id': 111, 'name': 'Israel'}",403,"{'season_id': 26, 'season_name': '2014/2015'}"
3041,Ciaran Clark,,"{'id': 109, 'name': 'Ireland'}",59,"{'season_id': 27, 'season_name': '2015/2016'}"
3042,Mikel Merino Zazón,Mikel Merino,"{'id': 214, 'name': 'Spain'}",210,"{'season_id': 42, 'season_name': '2019/2020'}"
3042,Mikel Merino Zazón,Mikel Merino,"{'id': 214, 'name': 'Spain'}",210,"{'season_id': 4, 'season_name': '2018/2019'}"
3042,Mikel Merino Zazón,Mikel Merino,"{'id': 214, 'name': 'Spain'}",210,"{'season_id': 90, 'season_name': '2020/2021'}"
3043,Christian Dannemann Eriksen,Christian Eriksen,"{'id': 61, 'name': 'Denmark'}",38,"{'season_id': 4, 'season_name': '2018/2019'}"
3043,Christian Dannemann Eriksen,Christian Eriksen,"{'id': 61, 'name': 'Denmark'}",776,"{'season_id': 106, 'season_name': '2022'}"
3043,Christian Dannemann Eriksen,Christian Eriksen,"{'id': 61, 'name': 'Denmark'}",776,"{'season_id': 3, 'season_name': '2018'}"
3043,Christian Dannemann Eriksen,Christian Eriksen,"{'id': 61, 'name': 'Denmark'}",776,"{'season_id': 43, 'season_name': '2020'}"
3043,Christian Dannemann Eriksen,Christian Eriksen,"{'id': 61, 'name': 'Denmark'}",38,"{'season_id': 27, 'season_name': '2015/2016'}"
